기관코드,기관명,사업구분,담당부서,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,비고
ORG01826,테스트기관01826,급식비,예산팀,113782,114782,115782,116782,117782,118782,119782,120782,121782,122782,123782,124782,합성 대용량 테스트
ORG01827,테스트기관01827,시설비,시설팀,113789,114789,115789,116789,117789,118789,119789,120789,121789,122789,123789,124789,합성 대용량 테스트
ORG01828,테스트기관01828,강사비,교육지원팀,113796,114796,115796,116796,117796,118796,119796,120796,121796,122796,123796,124796,합성 대용량 테스트
ORG01829,테스트기관01829,운영비,행정지원팀,113803,114803,115803,116803,117803,118803,119803,120803,121803,122803,123803,124803,합성 대용량 테스트
ORG01830,테스트기관01830,급식비,예산팀,113810,114810,115810,116810,117810,118810,119810,120810,121810,122810,123810,124810,합성 대용량 테스트
ORG01831,테스트기관01831,시설비,시설팀,113817,114817,115817,116817,117817,118817,119817,120817,121817,122817,123817,124817,합성 대용량 테스트
ORG01832,테스트기관01832,강사비,교육지원팀,113824,114824,115824,116824,117824,118824,119824,120824,121824,122824,123824,124824,합성 대용량 테스트
ORG01833,테스트기관01833,운영비,행정지원팀,113831,114831,115831,116831,117831,118831,119831,120831,121831,122831,123831,124831,합성 대용량 테스트
ORG01834,테스트기관01834,급식비,예산팀,113838,114838,115838,116838,117838,118838,119838,120838,121838,122838,123838,124838,합성 대용량 테스트
ORG01835,테스트기관01835,시설비,시설팀,113845,114845,115845,116845,117845,118845,119845,120845,121845,122845,123845,124845,합성 대용량 테스트
ORG01836,테스트기관01836,강사비,교육지원팀,113852,114852,115852,116852,117852,118852,119852,120852,121852,122852,123852,124852,합성 대용량 테스트
ORG01837,테스트기관01837,운영비,행정지원팀,113859,114859,115859,116859,117859,118859,119859,120859,121859,122859,123859,124859,합성 대용량 테스트
ORG01838,테스트기관01838,급식비,예산팀,113866,114866,115866,116866,117866,118866,119866,120866,121866,122866,123866,124866,합성 대용량 테스트
ORG01839,테스트기관01839,시설비,시설팀,113873,114873,115873,116873,117873,118873,119873,120873,121873,122873,123873,124873,합성 대용량 테스트
ORG01840,테스트기관01840,강사비,교육지원팀,113880,114880,115880,116880,117880,118880,119880,120880,121880,122880,123880,124880,합성 대용량 테스트
ORG01841,테스트기관01841,운영비,행정지원팀,113887,114887,115887,116887,117887,118887,119887,120887,121887,122887,123887,124887,합성 대용량 테스트
ORG01842,테스트기관01842,급식비,예산팀,113894,114894,115894,116894,117894,118894,119894,120894,121894,122894,123894,124894,합성 대용량 테스트
ORG01843,테스트기관01843,시설비,시설팀,113901,114901,115901,116901,117901,118901,119901,120901,121901,122901,123901,124901,합성 대용량 테스트
ORG01844,테스트기관01844,강사비,교육지원팀,113908,114908,115908,116908,117908,118908,119908,120908,121908,122908,123908,124908,합성 대용량 테스트
ORG01845,테스트기관01845,운영비,행정지원팀,113915,114915,115915,116915,117915,118915,119915,120915,121915,122915,123915,124915,합성 대용량 테스트
ORG01846,테스트기관01846,급식비,예산팀,113922,114922,115922,116922,117922,118922,119922,120922,121922,122922,123922,124922,합성 대용량 테스트
ORG01847,테스트기관01847,시설비,시설팀,113929,114929,115929,116929,117929,118929,119929,120929,121929,122929,123929,124929,합성 대용량 테스트
ORG01848,테스트기관01848,강사비,교육지원팀,113936,114936,115936,116936,117936,118936,119936,120936,121936,122936,123936,124936,합성 대용량 테스트
ORG01849,테스트기관01849,운영비,행정지원팀,113943,114943,115943,116943,117943,118943,119943,120943,121943,122943,123943,124943,합성 대용량 테스트
ORG01850,테스트기관01850,급식비,예산팀,113950,114950,115950,116950,117950,118950,119950,120950,121950,122950,123950,124950,합성 대용량 테스트
ORG01851,테스트기관01851,시설비,시설팀,113957,114957,115957,116957,117957,118957,119957,120957,121957,122957,123957,124957,합성 대용량 테스트
ORG01852,테스트기관01852,강사비,교육지원팀,113964,114964,115964,116964,117964,118964,119964,120964,121964,122964,123964,124964,합성 대용량 테스트
ORG01853,테스트기관01853,운영비,행정지원팀,113971,114971,115971,116971,117971,118971,119971,120971,121971,122971,123971,124971,합성 대용량 테스트
ORG01854,테스트기관01854,급식비,예산팀,113978,114978,115978,116978,117978,118978,119978,120978,121978,122978,123978,124978,합성 대용량 테스트
ORG01855,테스트기관01855,시설비,시설팀,113985,114985,115985,116985,117985,118985,119985,120985,121985,122985,123985,124985,합성 대용량 테스트
ORG01856,테스트기관01856,강사비,교육지원팀,113992,114992,115992,116992,117992,118992,119992,120992,121992,122992,123992,124992,합성 대용량 테스트
ORG01857,테스트기관01857,운영비,행정지원팀,113999,114999,115999,116999,117999,118999,119999,120999,121999,122999,123999,124999,합성 대용량 테스트
ORG01858,테스트기관01858,급식비,예산팀,114006,115006,116006,117006,118006,119006,120006,121006,122006,123006,124006,125006,합성 대용량 테스트
ORG01859,테스트기관01859,시설비,시설팀,114013,115013,116013,117013,118013,119013,120013,121013,122013,123013,124013,125013,합성 대용량 테스트
ORG01860,테스트기관01860,강사비,교육지원팀,114020,115020,116020,117020,118020,119020,120020,121020,122020,123020,124020,125020,합성 대용량 테스트
ORG01861,테스트기관01861,운영비,행정지원팀,114027,115027,116027,117027,118027,119027,120027,121027,122027,123027,124027,125027,합성 대용량 테스트
ORG01862,테스트기관01862,급식비,예산팀,114034,115034,116034,117034,118034,119034,120034,121034,122034,123034,124034,125034,합성 대용량 테스트
ORG01863,테스트기관01863,시설비,시설팀,114041,115041,116041,117041,118041,119041,120041,121041,122041,123041,124041,125041,합성 대용량 테스트
ORG01864,테스트기관01864,강사비,교육지원팀,114048,115048,116048,117048,118048,119048,120048,121048,122048,123048,124048,125048,합성 대용량 테스트
ORG01865,테스트기관01865,운영비,행정지원팀,114055,115055,116055,117055,118055,119055,120055,121055,122055,123055,124055,125055,합성 대용량 테스트
ORG01866,테스트기관01866,급식비,예산팀,114062,115062,116062,117062,118062,119062,120062,121062,122062,123062,124062,125062,합성 대용량 테스트
ORG01867,테스트기관01867,시설비,시설팀,114069,115069,116069,117069,118069,119069,120069,121069,122069,123069,124069,125069,합성 대용량 테스트
ORG01868,테스트기관01868,강사비,교육지원팀,114076,115076,116076,117076,118076,119076,120076,121076,122076,123076,124076,125076,합성 대용량 테스트
ORG01869,테스트기관01869,운영비,행정지원팀,114083,115083,116083,117083,118083,119083,120083,121083,122083,123083,124083,125083,합성 대용량 테스트
ORG01870,테스트기관01870,급식비,예산팀,114090,115090,116090,117090,118090,119090,120090,121090,122090,123090,124090,125090,합성 대용량 테스트
ORG01871,테스트기관01871,시설비,시설팀,114097,115097,116097,117097,118097,119097,120097,121097,122097,123097,124097,125097,합성 대용량 테스트
ORG01872,테스트기관01872,강사비,교육지원팀,114104,115104,116104,117104,118104,119104,120104,121104,122104,123104,124104,125104,합성 대용량 테스트
ORG01873,테스트기관01873,운영비,행정지원팀,114111,115111,116111,117111,118111,119111,120111,121111,122111,123111,124111,125111,합성 대용량 테스트
ORG01874,테스트기관01874,급식비,예산팀,114118,115118,116118,117118,118118,119118,120118,121118,122118,123118,124118,125118,합성 대용량 테스트
ORG01875,테스트기관01875,시설비,시설팀,114125,115125,116125,117125,118125,119125,120125,121125,122125,123125,124125,125125,합성 대용량 테스트
ORG01876,테스트기관01876,강사비,교육지원팀,114132,115132,116132,117132,118132,119132,120132,121132,122132,123132,124132,125132,합성 대용량 테스트
ORG01877,테스트기관01877,운영비,행정지원팀,114139,115139,116139,117139,118139,119139,120139,121139,122139,123139,124139,125139,합성 대용량 테스트
ORG01878,테스트기관01878,급식비,예산팀,114146,115146,116146,117146,118146,119146,120146,121146,122146,123146,124146,125146,합성 대용량 테스트
ORG01879,테스트기관01879,시설비,시설팀,114153,115153,116153,117153,118153,119153,120153,121153,122153,123153,124153,125153,합성 대용량 테스트
ORG01880,테스트기관01880,강사비,교육지원팀,114160,115160,116160,117160,118160,119160,120160,121160,122160,123160,124160,125160,합성 대용량 테스트
ORG01881,테스트기관01881,운영비,행정지원팀,114167,115167,116167,117167,118167,119167,120167,121167,122167,123167,124167,125167,합성 대용량 테스트
ORG01882,테스트기관01882,급식비,예산팀,114174,115174,116174,117174,118174,119174,120174,121174,122174,123174,124174,125174,합성 대용량 테스트
ORG01883,테스트기관01883,시설비,시설팀,114181,115181,116181,117181,118181,119181,120181,121181,122181,123181,124181,125181,합성 대용량 테스트
ORG01884,테스트기관01884,강사비,교육지원팀,114188,115188,116188,117188,118188,119188,120188,121188,122188,123188,124188,125188,합성 대용량 테스트
ORG01885,테스트기관01885,운영비,행정지원팀,114195,115195,116195,117195,118195,119195,120195,121195,122195,123195,124195,125195,합성 대용량 테스트
ORG01886,테스트기관01886,급식비,예산팀,114202,115202,116202,117202,118202,119202,120202,121202,122202,123202,124202,125202,합성 대용량 테스트
ORG01887,테스트기관01887,시설비,시설팀,114209,115209,116209,117209,118209,119209,120209,121209,122209,123209,124209,125209,합성 대용량 테스트
ORG01888,테스트기관01888,강사비,교육지원팀,114216,115216,116216,117216,118216,119216,120216,121216,122216,123216,124216,125216,합성 대용량 테스트
ORG01889,테스트기관01889,운영비,행정지원팀,114223,115223,116223,117223,118223,119223,120223,121223,122223,123223,124223,125223,합성 대용량 테스트
ORG01890,테스트기관01890,급식비,예산팀,114230,115230,116230,117230,118230,119230,120230,121230,122230,123230,124230,125230,합성 대용량 테스트
ORG01891,테스트기관01891,시설비,시설팀,114237,115237,116237,117237,118237,119237,120237,121237,122237,123237,124237,125237,합성 대용량 테스트
ORG01892,테스트기관01892,강사비,교육지원팀,114244,115244,116244,117244,118244,119244,120244,121244,122244,123244,124244,125244,합성 대용량 테스트
ORG01893,테스트기관01893,운영비,행정지원팀,114251,115251,116251,117251,118251,119251,120251,121251,122251,123251,124251,125251,합성 대용량 테스트
ORG01894,테스트기관01894,급식비,예산팀,114258,115258,116258,117258,118258,119258,120258,121258,122258,123258,124258,125258,합성 대용량 테스트
ORG01895,테스트기관01895,시설비,시설팀,114265,115265,116265,117265,118265,119265,120265,121265,122265,123265,124265,125265,합성 대용량 테스트
ORG01896,테스트기관01896,강사비,교육지원팀,114272,115272,116272,117272,118272,119272,120272,121272,122272,123272,124272,125272,합성 대용량 테스트
ORG01897,테스트기관01897,운영비,행정지원팀,114279,115279,116279,117279,118279,119279,120279,121279,122279,123279,124279,125279,합성 대용량 테스트
ORG01898,테스트기관01898,급식비,예산팀,114286,115286,116286,117286,118286,119286,120286,121286,122286,123286,124286,125286,합성 대용량 테스트
ORG01899,테스트기관01899,시설비,시설팀,114293,115293,116293,117293,118293,119293,120293,121293,122293,123293,124293,125293,합성 대용량 테스트
ORG01900,테스트기관01900,강사비,교육지원팀,114300,115300,116300,117300,118300,119300,120300,121300,122300,123300,124300,125300,합성 대용량 테스트
ORG01901,테스트기관01901,운영비,행정지원팀,114307,115307,116307,117307,118307,119307,120307,121307,122307,123307,124307,125307,합성 대용량 테스트
ORG01902,테스트기관01902,급식비,예산팀,114314,115314,116314,117314,118314,119314,120314,121314,122314,123314,124314,125314,합성 대용량 테스트
ORG01903,테스트기관01903,시설비,시설팀,114321,115321,116321,117321,118321,119321,120321,121321,122321,123321,124321,125321,합성 대용량 테스트
ORG01904,테스트기관01904,강사비,교육지원팀,114328,115328,116328,117328,118328,119328,120328,121328,122328,123328,124328,125328,합성 대용량 테스트
